name,text,rating,review_count,top_reviewer,helpful_reviewer,date_published,date_scraped
Scott,It's great love it have been saving money..,5,0,0,0,11/13/2019,04/07/2021 13:12:48
David,Excellent!!,5,0,0,0,11/12/2019,04/07/2021 13:12:48
"Lesly,",Awesome and easy going staff. Very prompt service.,5,0,1,0,11/12/2019,04/07/2021 13:12:48
Lyn,Went to customer service for my card and was taken care of promptly and pleasantly.,5,0,0,0,11/11/2019,04/07/2021 13:12:48
Stacey,Had problems trying to activate it.,2,0,0,0,10/21/2019,04/07/2021 13:12:48
Jen,It was very is to use better than doing Sam's where you could only do it online. BJs you go in and get it and get you your coupons and love that they take any coupons!,5,0,0,1,10/13/2019,04/07/2021 13:12:48
Wayne,Signed up in July never received $70 in coupons. BJ's tells me it's Groupon's problem Groupon tells me it's merchant's. I have canceled auto renewal with BJ's unlikely to keep membership. Not a big investment lesson learned.,2,0,0,1,10/09/2019,04/07/2021 13:12:51
Walter,"Clean store, well stocked, good prices on most things but some items I don't see the value in price. Definitely will be going often though.",5,0,0,0,09/14/2019,04/07/2021 13:12:51
Daniel,Bad customer service,1,0,0,0,09/11/2019,04/07/2021 13:12:51
Lola,Quick and easy sign up,5,0,0,1,09/08/2019,04/07/2021 13:12:51
Wally,Pleasant,4,0,0,0,09/08/2019,04/07/2021 13:12:51
Dani,My groupon was expired but they honored it. Took awhile n supervisor. I got a card n did a little shopping,5,0,1,1,09/04/2019,04/07/2021 13:12:51
Rachel,"Where are the so called $70 in coupons?? When I activated my membership they had no clue about them and they aren't in my Groupon folder , so....!!",1,0,0,1,09/01/2019,04/07/2021 13:12:51
Rebecca,Terrible customer service,1,0,0,0,08/31/2019,04/07/2021 13:12:51
Tawana,Super easy process!!!,5,0,1,0,08/31/2019,04/07/2021 13:12:51
Xuanle,Easy to use!!!,5,0,1,0,08/31/2019,04/07/2021 13:12:51
Shirley,BJs is awesome. People are friendly and helpful. There is such variety there is something for everyone.,5,0,1,0,08/27/2019,04/07/2021 13:12:55
Sheila,easy to navigate aisles with SIGNAGE. it's a wonderful invention. good values.,4,0,1,1,08/25/2019,04/07/2021 13:12:55
Paula,"It was a great experience! I have held a membership with Sam's for a long time, but I'm glad I got a membership at BJ's because the staff was pleasant and store super clean.",5,0,1,0,08/25/2019,04/07/2021 13:12:55
Linda,Wonderful deals. I would buy this Groupon again,5,0,0,0,08/24/2019,04/07/2021 13:12:55
Albert,"I wish they carried Honest tea, and had better quality fruit... like Wegmans :-)",4,0,0,0,08/23/2019,04/07/2021 13:12:55
Molly,Great deal on a membership! Prices are decent and even better with their coupons.,5,0,1,0,08/22/2019,04/07/2021 13:12:55
Brenda,Great service at the optical center,4,0,0,0,08/21/2019,04/07/2021 13:12:55
Kelly,Everyone is always so nice and helpful. BJs has the best coupons and the prices are always reasonable.,5,0,0,0,08/21/2019,04/07/2021 13:12:55
Kimberly,They always have the best prices for the items I need.,5,0,0,0,08/18/2019,04/07/2021 13:12:55
Lismary,Love it,5,0,0,0,08/18/2019,04/07/2021 13:12:55
Nancy,"Great, easy experience",5,0,1,0,08/18/2019,04/07/2021 13:13:00
Keith,The BJ's has a Fresh Deli Counter with premium meats and cheeses at about 1/2 the price of Publix...and you can buy less than 1 lb e.g 1/4 or 1/2 etc.,4,0,1,0,08/16/2019,04/07/2021 13:13:00
Wayne,Great and pleasant remeeding this offer at BJS.,5,0,0,0,08/15/2019,04/07/2021 13:13:00
Margaret,"prices are good, helpful staff",5,0,1,0,08/13/2019,04/07/2021 13:13:00
Elaine,For the most part I like shopping here. Sometimes they are out of thing which is annoying.,4,0,0,0,08/12/2019,04/07/2021 13:13:00
GeorgeMaster1,I see why some say that BJ'S is better than Costco. There prices are good and they have unique item's and a very clean store.,5,0,0,0,08/12/2019,04/07/2021 13:13:00
Rafael,EST place to shop for the whole family,5,0,0,0,08/11/2019,04/07/2021 13:13:00
Albert,Worth every penny. Highly recommended.,5,0,0,0,08/10/2019,04/07/2021 13:13:00
Carrie,So easy to walk in and receive my card!!! No photo on the card anymore!!!,5,0,1,0,08/10/2019,04/07/2021 13:13:00
Rossana,Exelente,5,0,0,0,08/09/2019,04/07/2021 13:13:00
Susi,"Great! $25 for an entire year, so simple to purchase on Groupon, and then even simpler to actually get your membership cards when you arrive at store. I walked in with my husband, IDs in hand, walked up to the membership services bit, showed her my Groupon voucher on the app. She knew what she was doing, took our IDs and printed us out a card each. Done in under 3mins! Lovely customer service too.",5,0,0,0,08/09/2019,04/07/2021 13:13:04
TAMMY,"I was very excited to go to BJ's for the first time and join. Upon leaving I was very disappointed. And customer services only reply to my concerns/issues was "" ha ha, welcome to BJ's. And that explained why the parking lot was empty at 2pm.😕😔😭",2,0,1,1,08/08/2019,04/07/2021 13:13:04
George,Good offer,5,0,1,0,08/08/2019,04/07/2021 13:13:04
Eunice,Carries everything I want and need!,5,0,0,0,08/07/2019,04/07/2021 13:13:04
Robert,"They smaller portions than other wholesale clubs, and your purchased earn credit towards your membership fee and towards gasoline purchases.",5,0,0,0,08/07/2019,04/07/2021 13:13:04
Franeo327,My husband and I are very pleased with this purchase in renewing our membership ‼️,5,0,1,0,08/07/2019,04/07/2021 13:13:04
Macio,Excellent!!!,5,0,0,0,08/07/2019,04/07/2021 13:13:04
Connie,Don’t get the $30 voucher with coupons. They do NOT give you coupons. The lady at the front desk had no idea what I was talking about and said Groupon had to give me the coupons. She said it must be the monthly coupons they give out anyways.,1,0,0,0,08/06/2019,04/07/2021 13:13:04
Todd,"Very easy. Just make sure to put the proper name of the membership when you sign up, their computers will have that same. The voucher, though, will have the Groupon account name.",5,0,0,0,08/06/2019,04/07/2021 13:13:04
Thalia,Love getting my kids snacks in big bundles and bus is just the place for that.,5,0,0,0,08/06/2019,04/07/2021 13:13:04
Jamela,Awesome.,4,0,0,0,08/06/2019,04/07/2021 13:13:08
Donna,Their customer service department was excellent to deal with while signing up for our membership cards. They were very polite and explained everything about their memberships & what would be the best option for our needs.,5,0,0,0,08/06/2019,04/07/2021 13:13:08
Ilia,Excellent value. I love BJ's.,5,0,1,0,08/05/2019,04/07/2021 13:13:08
Cynthia,Great customer service and totally satisfied with my membership.,5,0,0,0,08/05/2019,04/07/2021 13:13:08
Jennifer,"I purchased on Groupon, redeemed in the store. Went very smoothly.",5,0,0,0,08/04/2019,04/07/2021 13:13:08
Atachia,I can't ever really recall having a bad experience with BJ's and this experience I had was even more BETTER than the last time. Or puppy had jumped out of my daughters sunroof and they were VERY helpful in getting us any info they could to help us get him back. Unfortunately ur didnt help us get him back st that time but we did get him back. Thank you BJ's employee that helped me.,4,0,1,1,08/03/2019,04/07/2021 13:13:08
Shawn,Great deals but no where to eat,3,0,0,0,08/02/2019,04/07/2021 13:13:08
Barbara,Great deal! Now I can get my gas at a cheaper price.,5,0,0,0,08/02/2019,04/07/2021 13:13:08
Jose,Good prices,5,0,1,0,08/02/2019,04/07/2021 13:13:08
Joaquin,I love it!,5,0,0,0,08/01/2019,04/07/2021 13:13:08
Miggy,This app is the best,5,0,0,0,07/30/2019,04/07/2021 13:13:12
Darnelle,No long lines or waiting to see a customer service agent to activate. The CSA was very personable yet professional and she was quick and efficient. No problems with activating my Groupon or using the plethora of coupons in my coupon book. The deals are great too—as much as $4 off some items. Just using the coupon book made the membership as good as free.,5,0,1,1,07/30/2019,04/07/2021 13:13:12
Hilda,The chicken came hot the other items came in perfect condition. The guy that delivered was very polite and pleasant. I will definitely order again.,5,0,0,0,07/29/2019,04/07/2021 13:13:12
Jeffrey,Great bargains and a clean & friendly store overall,5,0,1,0,07/28/2019,04/07/2021 13:13:12
Danielle,My experience was excellent,5,0,0,0,07/28/2019,04/07/2021 13:13:12
AM,I bought the Groupon in April 2019 I redeemed it in July 2019 but my BJs membership is only till April 2020. Apparently your BJs membership starts in the month you bought the Groupon not from the month redeemed. Feel cheated.,1,0,0,1,07/28/2019,04/07/2021 13:13:12
Deborah,Took less than a minute to get our membership cards! On to shopping right away!,5,0,0,0,07/27/2019,04/07/2021 13:13:12
Pooja,Employee didn’t behave properly. Rude customer service at BJ’s,1,0,0,0,07/27/2019,04/07/2021 13:13:12
Alisia,Very friendly and helpful.,5,0,0,0,07/27/2019,04/07/2021 13:13:12
Carl,Great deal,5,0,1,0,07/27/2019,04/07/2021 13:13:12
Nawzat,ابنتتبببا,5,0,0,0,07/27/2019,04/07/2021 13:13:15
Loraint,"It was super easy! Went to the customer service desk, showed her my voucher and she handed me my card. She was nice enough to inform me that I could add another user to my account. Very happy!",5,0,0,0,07/27/2019,04/07/2021 13:13:15
Deborah,"easy enough. ,Walked in handed them my phone and got my membership and a other one( free) for my adult son so he can get bargains as well...",5,0,0,0,07/26/2019,04/07/2021 13:13:15
Laticia,Love it!,5,0,1,0,07/26/2019,04/07/2021 13:13:15
Ashford,Always Great!!!!,5,0,0,0,07/26/2019,04/07/2021 13:13:15
Carla,She was very kind and she gave our cards very fast!,5,0,0,0,07/26/2019,04/07/2021 13:13:15
Teresa,A couple of the sample providers were rude. But other than that I like bjs and its incentives,5,0,0,0,07/25/2019,04/07/2021 13:13:15
Tenielle,None,5,0,1,0,07/25/2019,04/07/2021 13:13:15
MARYANN,They have a lot of good deals and selections,5,0,0,0,07/25/2019,04/07/2021 13:13:15
Leslie,None,5,0,0,0,07/25/2019,04/07/2021 13:13:15
Eileen,"Clean, well organized, pleasant staff. Prices",3,0,0,0,07/25/2019,04/07/2021 13:13:19
Laurie,Easy to redeem. Friendly staff. Impressed at the groupon deal price !,5,0,0,0,07/25/2019,04/07/2021 13:13:19
John,"I have been a member of Sam's Club for many years and I moved and BJ's opened a new store close to where I live now. I noticed no ""food-court"", I saw no computers for sale. Overall not as good of a selection of goods. Warehouse was not as large as Sam's Club either. Overall Not Impressed.",2,0,0,0,07/25/2019,04/07/2021 13:13:19
Jocelyn,Super easy! Redeemed the voucher at the club and got my card within 5 minutes along with the coupons as advertised!,5,0,0,0,07/25/2019,04/07/2021 13:13:19
Ryan,great service and prices,5,0,0,0,07/25/2019,04/07/2021 13:13:19
Torriane,Lady was fast and help,5,0,0,0,07/25/2019,04/07/2021 13:13:19
MARIA,None,5,0,0,0,07/25/2019,04/07/2021 13:13:19
Duanna,They were kind and explained everything in detail,5,0,0,0,07/24/2019,04/07/2021 13:13:19
Charo,Love the prices and the service I would not be able to do my laundry or clean my house!,5,0,0,0,07/24/2019,04/07/2021 13:13:19
Robin,"Love Bj's and their coupons and low priced gas. All around savings. Tried another wholesale club and was very disappointed. Bj's has the largest varieties, best coupons, and all around savings. Our family will drive to extra miles to go to Bj's instead of going to the closer wholesale - the coupons along make it worth the drive!",4,0,0,0,07/24/2019,04/07/2021 13:13:19
Veronica,Great experience when I arrived at BJs. The sign up process was simple and easy.,5,0,0,0,07/24/2019,04/07/2021 13:13:23
Monacat,Excellent transaction,5,0,0,0,07/24/2019,04/07/2021 13:13:23
Lakshmikanth,I have got it only for 10 months membership,1,0,0,0,07/24/2019,04/07/2021 13:13:23
Nancy,Great store and prices!!,5,0,1,1,07/24/2019,04/07/2021 13:13:23
Joanna,Fast and easy. I went in showed the lady my groupon gave her my id and that was it!,5,0,0,0,07/23/2019,04/07/2021 13:13:23
Grant,"Easy to use, great deal",5,0,1,0,07/23/2019,04/07/2021 13:13:23
Mike,Good savings on items. Employees are very helpful however the store was a little messy.,4,0,0,0,07/23/2019,04/07/2021 13:13:23
Stacia,"Always very helpful employees. I had an expired coupon, but cashier helped me find same one in new book. Always a great experience 😁",5,0,1,0,07/23/2019,04/07/2021 13:13:23
Spenser,Great deal,5,0,0,0,07/23/2019,04/07/2021 13:13:23
Daniela,Prices are way higher then Costco . It. Shows on Parking Lot is not as busy and did not like it at all. I think I waste a membership fee. I rather go to Costco,1,0,1,1,07/23/2019,04/07/2021 13:13:23
Vinice,Pay extra for the Groupon that includes $70 worth of coupons it’s a sham ..... BJ’s gives those coupons to everyone for free.,3,0,0,0,07/23/2019,04/07/2021 13:13:27
Denita,"I didn’t have any issues getting my new membership that I purchased through Groupon. The process was quick and easy. However, I do recall they used to give you a new membership package loaded with great coupons, but not this time.",5,0,1,0,07/22/2019,04/07/2021 13:13:27
Peter,Staff was friendly and very helpful,5,0,0,0,07/22/2019,04/07/2021 13:13:27
William,Great customer service! Friendly staff!,5,0,0,0,07/22/2019,04/07/2021 13:13:27
James,"It was Great , We renewed our membership and service was Great",5,0,0,0,07/22/2019,04/07/2021 13:13:27
Alex,It was a great experience,5,0,0,0,07/21/2019,04/07/2021 13:13:27
Precious,Once easy and quick,5,0,1,0,07/21/2019,04/07/2021 13:13:27
Merilyn,"Went straight to customer service, and redeemed my Groupon with no issues.",5,0,0,0,07/20/2019,04/07/2021 13:13:27
Ilya,It was smooth the card say Groupon dough like you a side dude lol,5,0,0,0,07/20/2019,04/07/2021 13:13:27
Dayna,"Good store, great deal with great prices.",5,0,1,1,07/20/2019,04/07/2021 13:13:27
Oscar,Excellent customer service at the help desk.,5,0,0,0,07/19/2019,04/07/2021 13:13:31
Renatta,Customers service was great. The bakery department was a little out of order. But good over all,3,0,1,0,07/19/2019,04/07/2021 13:13:31
Char,Pleased.,5,0,1,0,07/19/2019,04/07/2021 13:13:31
Natsue,Very easy and fast,5,0,1,0,07/19/2019,04/07/2021 13:13:31
Catherine,"Great, The redemption process is easy and great price",5,0,0,0,07/19/2019,04/07/2021 13:13:31
Jennifer,Great customer service. Easy to shop. Prices a bit high though.,5,0,1,0,07/18/2019,04/07/2021 13:13:31
Wendy,"It was great, the customer service was excellent",5,0,1,0,07/18/2019,04/07/2021 13:13:31
Mehmet,Well done. Easy.,5,0,0,0,07/18/2019,04/07/2021 13:13:31
Iris,Easy and friendly staff,5,0,0,1,07/18/2019,04/07/2021 13:13:31
Sharon,It was easy to apply & right away I received my coupon book,5,0,0,1,07/18/2019,04/07/2021 13:13:31
Hector,"Waited in line to receive my new Member card. During the wait, there were two workers behind the member desk. One is helping someone with returns, which is fine. The other was talking to someone about everything except BJ issues or matters. I thought was a customer but she talked to him for about 6 or minutes as I'm standing there waiting. It turns out she w...",1,0,0,0,07/18/2019,04/07/2021 13:13:35
Lorrie,It was great,5,0,0,0,07/17/2019,04/07/2021 13:13:35
Michele,Easy to activate and kind staff! Best Groupon purchased!!,5,0,0,0,07/17/2019,04/07/2021 13:13:35
Gustavo,"Very convenient store , you can Find just abt anything u might need, prices are good so so is the quality, so definitely is the store I'm coming back again and again....",5,0,0,0,07/17/2019,04/07/2021 13:13:35
Janice,Yes I do like BJ,4,0,1,0,07/17/2019,04/07/2021 13:13:35
Judy,Awesome!,5,0,0,0,07/17/2019,04/07/2021 13:13:35
Peter,convenient location. gas is cheaper .,4,0,0,0,07/17/2019,04/07/2021 13:13:35
Kenny,Really Great Value!,5,0,1,1,07/17/2019,04/07/2021 13:13:35
Lucy,It was easy to get my membership after I purchased the deal at groupon. I just showed them the voucher and they printed my card at customer service. On the card it shows it's from groupon. I was able use it immediately after it was printed.,5,0,0,0,07/16/2019,04/07/2021 13:13:35
Stuart,"Great😄, thank you",5,0,0,0,07/16/2019,04/07/2021 13:13:35
Patricia,Good service no problem getting card,5,0,1,0,07/16/2019,04/07/2021 13:13:38
Taralkumar,Great service..,5,0,0,0,07/16/2019,04/07/2021 13:13:38
Yolanda,Awesome,4,0,1,0,07/16/2019,04/07/2021 13:13:38
Renata,"I had an excellent experience at BJ's Auburn, MA",5,0,0,0,07/16/2019,04/07/2021 13:13:38
Olga,Excellent experience. Very professional. We were walked through the process. Very quick and easy,5,0,0,0,07/15/2019,04/07/2021 13:13:38
Mary,great!,5,0,0,1,07/15/2019,04/07/2021 13:13:38
Jose,Excellent 👍,5,0,0,0,07/15/2019,04/07/2021 13:13:38
Joseph,I expected to receive the $70.00 coupon at BJs but the people at the service counter had no idea what i was talking about. However the prices are good and the membership is at a discount. I just got hosed for an extra $5.,3,0,0,1,07/15/2019,04/07/2021 13:13:38
Carola,We will be back.,5,0,0,0,07/15/2019,04/07/2021 13:13:38
Christopher,"Very quick to get the membership started. Only drawback today was that the card printer was down, But I can always get it next time when I come in, no worries",5,0,0,0,07/15/2019,04/07/2021 13:13:38
Madeleyne,None,5,0,0,0,07/15/2019,04/07/2021 13:13:42
Deborah,"Nice store, good selection of product. Everything I could want.",5,0,0,0,07/15/2019,04/07/2021 13:13:42
Pedro,The best,5,0,0,0,07/15/2019,04/07/2021 13:13:42
Alma,Very quick and easy! Got $5 off my purchase instantly,5,0,1,0,07/15/2019,04/07/2021 13:13:42
Kearyn,"It’s cool! Sign up was very simple. The only thing is , they didn’t know how to validate the $70 in coupons. I guess I have to contact Groupon about that.",5,0,0,1,07/14/2019,04/07/2021 13:13:42
Brian,Sexy rock hard,4,0,1,0,07/14/2019,04/07/2021 13:13:42
LaShonda,Simple and easy setup!,5,0,1,0,07/14/2019,04/07/2021 13:13:42
Jackie,"The nearest Costco is 1hr away so Bj’s it is. They have a few good deals on certain things but Walmart and ALDI still offer a better deal on many things so I’m glad I got the membership via discount because I can’t say it’s a great deal. Considering the limited shopping options of my geographic area though, it’s a good option to have. I will say their staff can’t operate registers & they’re rude!!",2,0,1,0,07/14/2019,04/07/2021 13:13:42
GISELA,Great I got a membership for me and my son only 25 dolls I save 75 dolls,5,0,0,0,07/14/2019,04/07/2021 13:13:42
Cherise,Clean store fast checkout,5,0,0,0,07/14/2019,04/07/2021 13:13:42
Joe,I gonna shop here 4 just about everythig,5,0,0,0,07/14/2019,04/07/2021 13:13:46
Yetti,Excellent service,5,0,0,0,07/14/2019,04/07/2021 13:13:46
Donna,I clipped all my coupons on the App and none of them came off during my transaction- the supervisor said “sometimes the APP is down”,1,0,0,0,07/13/2019,04/07/2021 13:13:46
Anna,❤️❤️❤️,5,0,0,0,07/13/2019,04/07/2021 13:13:46
Raymond,The membership is worthwhile and the service at the desk redeeming the Groupon was top notch! Thanks Doug!,5,0,1,0,07/13/2019,04/07/2021 13:13:46
Melody,Great deal. Love BJS,5,0,0,0,07/13/2019,04/07/2021 13:13:46
Tom,BJs screwed up my membership and it took me many hours over many days talking with their customer service over the phone. The worst customer service I have ever encountered in my life.,1,0,0,0,07/13/2019,04/07/2021 13:13:46
Shanease,The service was great! Redeeming my membership went smoothly and quickly.,5,0,0,1,07/13/2019,04/07/2021 13:13:46
Stephanie,"It was great! 5 minutes from the time I walked in, I walked away from the membership desk with a card for my husband and my self and the clerk told us about the discount we could get when renewal time came up",5,0,0,0,07/13/2019,04/07/2021 13:13:46
Melissa,Best place,5,0,1,0,07/12/2019,04/07/2021 13:13:46
Anita,Very simple and easy process. I love when I can get this discounted membership. Thank you Groupon,5,0,0,0,07/12/2019,04/07/2021 13:13:49
Susan,I always find bargains and th6deli dept has a great selection of meats and cheeses,5,0,1,1,07/12/2019,04/07/2021 13:13:49
Shawneequa,"Fast and Easy, no complaints!",5,0,0,0,07/11/2019,04/07/2021 13:13:49
Pankaj,great price and service,5,0,1,0,07/11/2019,04/07/2021 13:13:49
Sheldon,There just didn’t seem to have the products we wanted at our desired price. It has been better on other occasions,4,0,0,0,07/11/2019,04/07/2021 13:13:49
D,Awesome deal!!!,5,0,1,1,07/11/2019,04/07/2021 13:13:49
Clarice,"The BJ's location I went to in Columbia, MD was not crowded. Just the opposite. The Cold Cut and Butcher service providers were 3 star but support at checkout was horrific. Service provider left helping me to talk ""new hairstyles"" with 2 nearby workers. He never said any courtesies which would make a customer feel welcomed or appreciated. In addition, two of...",3,0,1,0,07/11/2019,04/07/2021 13:13:49
Nickeda,Lines are long.,4,0,0,0,07/11/2019,04/07/2021 13:13:49
William,Fast and Easy,5,0,0,0,07/11/2019,04/07/2021 13:13:49
Simone,Amazing seamless and all parties involved were extremely efficient and helpful!,5,0,0,1,07/11/2019,04/07/2021 13:13:49
Adrianne,Customer service was excellent. Didn’t shop today-only went redeem my groupon for a membership card.,5,0,1,0,07/10/2019,04/07/2021 13:13:53
Laraine,Bjs is awesome love it great deals. My favorite is the deli section great choices and reasonable prices,5,0,1,0,07/10/2019,04/07/2021 13:13:53
Lisa,"Very pleasant experience. Clean warehouse, plenty of parking, and the employees were very friendly and helpful.",5,0,0,0,07/10/2019,04/07/2021 13:13:53
Ron,Fast ex shopping,5,0,0,0,07/10/2019,04/07/2021 13:13:53
Sarah,Super easy to process membership! Great savings on membership too.,5,0,1,0,07/10/2019,04/07/2021 13:13:53
Alexander,Excellence!!!,5,0,0,0,07/10/2019,04/07/2021 13:13:53
Michelle,Loved it. Will be going to BJ’s a lot.,5,0,0,0,07/08/2019,04/07/2021 13:13:53
Deborah,Soooo...... I learned that ur membership expires 1 year after purchased it. If u purchased in May 2019 & u go july 2019 to start ur membership. The membership will still expire the month u purchased The Groupon. So u will loose 2 months of the membership before u even use it. Didnt see that coming🤔,4,0,1,1,07/08/2019,04/07/2021 13:13:53
Nicole,Easy and fast,5,0,0,0,07/08/2019,04/07/2021 13:13:53
Debbie,I did not use it --couldn't access voucher please help,1,0,0,0,07/08/2019,04/07/2021 13:13:53
Kim,I had no problem going into the store and registering for my cards,5,0,0,0,07/07/2019,04/07/2021 13:13:57
Rhondrea,The price correct and nice! Thank You,5,0,0,0,07/05/2019,04/07/2021 13:13:57
STEPHEN,The customer service representative was extremely helpful. No issues.,4,0,0,0,07/04/2019,04/07/2021 13:13:57
Sucheta,None,4,0,0,0,07/04/2019,04/07/2021 13:13:57
Judie,Very easy to use & great customer service !,5,0,1,0,07/04/2019,04/07/2021 13:13:57
Karen,I love it ...,5,0,0,0,07/04/2019,04/07/2021 13:13:57
Angel,Thank you,5,0,0,0,07/04/2019,04/07/2021 13:13:57
Adamu,Navita was outstanding !,5,0,1,1,07/04/2019,04/07/2021 13:13:57
Kate,Its the best place to fill up,4,0,0,0,07/03/2019,04/07/2021 13:13:57
DeJenne,Go with Costco’s. Better brands. Better deals.,3,0,0,1,07/02/2019,04/07/2021 13:13:57
Vanntha,Love it!,5,0,1,0,07/02/2019,04/07/2021 13:14:01
Theresa,BJ's have great prices on everything you need!,5,0,1,1,07/02/2019,04/07/2021 13:14:01
Janet,"Effective, get in get what you want and check out. Had no hassle",4,0,1,0,07/02/2019,04/07/2021 13:14:01
Sharah,"Not as great as Costco and it’s third place behind Sam’s. Spice portions are much smaller, small selection or portions I would purchase at Costco or Sam’s. I would go to BJ’s for gas but not much else. I still have to compare the price of gasoline as compared to Costco in Columbia.",2,0,1,0,07/02/2019,04/07/2021 13:14:01
Anna,None,5,0,0,0,07/02/2019,04/07/2021 13:14:01
Margaret,"This was simple, quick and easy to redeem my voucher. Customer service person was very helpful.",5,0,0,0,07/01/2019,04/07/2021 13:14:01
Anya,"The process was quick and painless. Enrolled, got my member card, and signed up for a credit card offer in under 15 minutes. Well worth it.",5,0,0,0,06/30/2019,04/07/2021 13:14:01
YOLANDA,Love it! Perfect for my weekly snacks for my child,5,0,1,1,06/30/2019,04/07/2021 13:14:01
John,Went on 3 shopping sprees already!,5,0,0,0,06/29/2019,04/07/2021 13:14:01
Ronale,Awesome thank you groupon,5,0,0,0,06/29/2019,04/07/2021 13:14:01
Sandeen,"It was ok. Gift card came in the mail, was not available right away.",4,0,1,1,06/29/2019,04/07/2021 13:14:04
Jimmy,Bj's a good place to buy in bulk!,5,0,0,0,06/27/2019,04/07/2021 13:14:04
Adam,Workers were very helpful here. No lines. I will return,5,0,1,0,06/26/2019,04/07/2021 13:14:04
Justin,Amazing kind people at BJs that helped me get my membership and I did some shopping. Awesome experience!,5,0,0,0,06/26/2019,04/07/2021 13:14:04
Krystal,So many good deals.,4,0,0,0,06/26/2019,04/07/2021 13:14:04
Ehralph,Bad customer service,2,0,0,0,06/26/2019,04/07/2021 13:14:04
Ali,"Thank you Groupon, I saved $25 for the membership payment and will save more money for a year by shopping at BJ’s Wholesale Club.",5,0,0,0,06/26/2019,04/07/2021 13:14:04
Rose,Very reasonable price for the yearly membership.,5,0,1,0,06/26/2019,04/07/2021 13:14:04
Elinor,So worth it,5,0,1,0,06/26/2019,04/07/2021 13:14:04
Janet,"I visited the BJ’s in Stroudsburg, PA to activate my membership and found the Customer Service woman very polite, helpful and professional. Other staff personnel were equally helpful as I walked the store familiarizing myself with the facility. Will be shopping there in the near future!",5,0,0,0,06/25/2019,04/07/2021 13:14:04
Michael,None,5,0,0,1,06/24/2019,04/07/2021 13:14:08
William,GREAT PLACE!! has some vegan things.,5,0,0,0,06/24/2019,04/07/2021 13:14:08
Catherine,Nice employees all throughout the store and they are very helpful,5,0,0,0,06/23/2019,04/07/2021 13:14:08
Misty,There were hardly any organic food choices. I got a refund.,1,0,0,0,06/23/2019,04/07/2021 13:14:08
Wesley,So close friendly helpful folks,4,0,0,0,06/22/2019,04/07/2021 13:14:08
Nancy,Great buys,5,0,1,0,06/22/2019,04/07/2021 13:14:08
Debbie,"We visited the new location in Clearwater. They didn't have a wide variety of items. The cashier was very rude. We had never visited a B.J.'s before as we are customers of both Sam's and Costco. We simply asked a few questions as to how to get boxes to pack our items, etc. The cashier was very rude and said this wasn't Sam's or Costco and they did thing...",2,0,0,1,06/21/2019,04/07/2021 13:14:08
Gary,Great store with fantastic gas prices!!!!!,5,0,0,0,06/21/2019,04/07/2021 13:14:08
Rosie,Very good. Everyone very helpful.,5,0,0,0,06/21/2019,04/07/2021 13:14:08
Nancy,Reasonable prices. Recommend highly,5,0,1,0,06/20/2019,04/07/2021 13:14:08
Dolores,Thank you,1,0,0,0,06/20/2019,04/07/2021 13:14:12
Jennifer,I love the items they offer and coupons as well.,5,0,1,0,06/20/2019,04/07/2021 13:14:12
Xiomara,1) Never too crowded 2) Always find what I am looking for 3) clean and neat,5,0,0,0,06/19/2019,04/07/2021 13:14:12
John,Check out procedures have to be improved.,5,0,1,0,06/18/2019,04/07/2021 13:14:12
Tania,Always great👍🏽,5,0,0,0,06/17/2019,04/07/2021 13:14:12
Dale,Nice store,5,0,0,0,06/16/2019,04/07/2021 13:14:12
Brijesh,"I am not happy with this Groupon because I didn't get the 25$ bj bucks as stated in this Groupon.. still waiting for it, its already been more than 3 months..",1,0,0,0,06/16/2019,04/07/2021 13:14:12
Nick,Very good experience. Purchased Groupon in the store because my membership had expired and got though the whole purchasing and card renewal in less than 10 minutes. Worth the $15 in savings through Groupon!,5,0,0,1,06/15/2019,04/07/2021 13:14:12
Edmarie,"Everything was so simple and quick! We had our cards in 5 mins and the lady who helped us was great, unfortunately didn’t get her name but she made our experience good. Her nails were on point too! 👏🏻👏🏻",5,0,0,0,06/15/2019,04/07/2021 13:14:12
Mac,This is by far the best of the bulk stores in my eyes. And to obtain a membership with a $15 discount...... come on..... win win!!!,5,0,0,0,06/14/2019,04/07/2021 13:14:12
Kevin,Bjs prices are lower than sams club and they accept manufacturers coupons. Great selection of merchandise .,5,0,1,0,06/14/2019,04/07/2021 13:14:16
Eugene,Average,2,0,0,0,06/14/2019,04/07/2021 13:14:16
Barbara,"They have a lot of good items at reasonable prices. I particularly like their deli, meat and veggie departments. What I don't like are too many self-check outs. I want to deal with real people , not machines and why did they do away with their speed 8 items or less check out? I do not like that part.",4,0,0,0,06/14/2019,04/07/2021 13:14:16
Loren,They were cool as I’m going through self checkout,5,0,0,0,06/13/2019,04/07/2021 13:14:16
David,Good selection at good prices,5,0,1,0,06/13/2019,04/07/2021 13:14:16
Bettsy,I can’t wait to start shopping.,5,0,1,0,06/12/2019,04/07/2021 13:14:16
Donna,Easy to find what you want. Associates very helpful and pleasant as well as professional.,5,0,1,0,06/12/2019,04/07/2021 13:14:16
M,It’s always a pleasure to go to BJ’s...the staff is always nice and friendly.,1,0,1,0,06/12/2019,04/07/2021 13:14:16
Tinnie,It’s a good app I like using it I think I’m going to be using it more,5,0,0,0,06/11/2019,04/07/2021 13:14:16
